Feature ID,Taxon,Confidence
f09cdbc1f086963275a1e56e59c4f8c8,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Magnetospiraceae;D_5__uncultured,0.853229693
92ea791d1e49774463adb282b2227bcd,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured,0.819085388
9cae356f752c9e624aa41a979db065b8,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella,0.984588638
2c58fb3cd7af382778c7aac4d37b9b6a,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Paraglaciecola,0.99946176
d714dece0771248af86b808e9232475c,D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.996397153
ea18a8e29bf1f71654862732aedd227c,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae,0.998081292
6c20a942b49d9d3e33324523a5d6c661,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured;D_4__uncultured bacterium KM3-47-A6;D_5__uncultured bacterium KM3-47-A6;D_6__uncultured bacterium KM3-47-A6,0.834875774
a56816cc0f4859e34c1b41cdcf15ccd9,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade;D_4__uncultured deep-sea bacterium;D_5__uncultured deep-sea bacterium;D_6__uncultured deep-sea bacterium,0.78022012
70c9ad5e95102e05c7427c344cd317a0,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade,0.984510604
642e2d0f76985c81e9f47feb3bfb529d,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Methylococcales;D_4__Methylomonaceae;D_5__Milano-WF1B-03;D_6__uncultured gamma proteobacterium,0.984157089
b92b2905999288c2a48a889dba3309b5,D_0__Bacteria;D_1__Proteobacteria,0.86385823
770dc09ac0d7018cc8c38f6dcaa4201f,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Cellvibrionaceae;D_5__uncultured;D_6__uncultured bacterium,0.722501545
e996b9f287ce4fafd77233e3668c1806,D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina,0.998251307
64833bd4c9750e610184bfc86c5e9a51,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Cellvibrionaceae;D_5__uncultured;D_6__uncultured bacterium,0.752090383
d1ec11df4c72bdf4bb3ced896f995a46,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured delta proteobacterium,0.929319388
54ed1411648fa7f732ddab54ad6f8b39,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19;D_4__uncultured marine microorganism;D_5__uncultured marine microorganism;D_6__uncultured marine microorganism,0.877317879
a2c45679733004eb45e94334e3d5094f,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade,0.999728902
bc82c8d6dc18560004bcdf281027a8d9,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade,0.959012841
de1476188fffd7a0b4c834339d9e87a9,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__uncultured gamma proteobacterium HF0070_25G02;D_5__uncultured gamma proteobacterium HF0070_25G02;D_6__uncultured gamma proteobacterium HF0070_25G02,0.868617912
0d22b7e4a1259d36db15ecf563f64057,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured,0.999998919
fa2a0bdeb148fb83dd2b7d6c8d7cb96b,D_0__Bacteria;D_1__PAUC34f;D_2__uncultured bacterium HF0130_06E03;D_3__uncultured bacterium HF0130_06E03;D_4__uncultured bacterium HF0130_06E03;D_5__uncultured bacterium HF0130_06E03;D_6__uncultured bacterium HF0130_06E03,0.986482154
025d7798277974b0a5000df62f35a482,D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina,0.999813094
e9a59a75d0901407d877a9d9a6ceae31,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade,0.983833324
032bae0a1a278fc61302a16f87d39fb8,D_0__Bacteria;D_1__Planctomycetes;D_2__BD7-11;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.9789025
17417a950b746880edb8ff652725903b,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group,0.998548409
a75c85b41518320ad2e041919882e5b6,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__uncultured;D_6__uncultured bacterium,0.960409769
3739a697fcc85761bba06146f1464156,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,0.999727188
0eaddfbd3095d5bbe49801919241cf5a,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade IV,0.999999999
05a90cb47fab4c34a515494e80d6a51e,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Marinoscillum;D_6__marine metagenome,0.97666101
875bd41bf2069a68713b2d2e2e110ae1,D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__FS140-16B-02 marine group;D_6__uncultured bacterium,0.794110052
6256216563634214402e815314d099b5,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Crocinitomix;D_6__uncultured bacterium,0.702747182
f2e2026b55fc92b60ec1118a95ab7fd8,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__Marinimicrobia bacterium SCGC AAA003-E22;D_3__Marinimicrobia bacterium SCGC AAA003-E22;D_4__Marinimicrobia bacterium SCGC AAA003-E22;D_5__Marinimicrobia bacterium SCGC AAA003-E22;D_6__Marinimicrobia bacterium SCGC AAA003-E22,0.799239322
588253f8c914de60cbb9577946854a39,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ia,0.992635703
b7bad1c1180c7b4a63dd532c765809f0,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Arctic97B-4 marine group;D_4__uncultured Verrucomicrobia bacterium;D_5__uncultured Verrucomicrobia bacterium;D_6__uncultured Verrucomicrobia bacterium,0.914595123
35622a34249519971519759145194237,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae,0.998845918
69b9371ac42777bcfd5ae3a76531bd5e,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Thalassospiraceae;D_5__Thalassospira,0.971057569
a66eaaf68aca9c1ed8726813054f3af0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella,0.814702289
0d7b1417152326cea01ced38d84f1ee1,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade,0.999999999
e1724e063f8e1d6df904eab55797dd46,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae;D_5__MD3-55;D_6__uncultured bacterium,0.952437441
bd42548de928d440c9805df7c569c9bb,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__Verruc-01;D_6__Verrucomicrobia bacterium CG1_02_43_26,0.733961418
e03581a1c6f1fffd2c196913607b9087,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__Oleispira,0.99983672
c225b58f8c2a7b8aa8a9963c93f4b8ab,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;D_5__Candidatus Puniceispirillum,0.84585427
4343b6e8f7a238a8f1f1ef97df6aea65,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II,0.812451877
e1e5081f61ca6e23484efdd8db103a84,D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina,0.999814637
1ce32c3e94649185fc0a3c1eb9ae7d08,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;D_5__uncultured alpha proteobacterium;D_6__uncultured alpha proteobacterium,0.841074999
b8e2e0304ca15aa1862181231391e210,D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina,0.996369861
b5a41ddecc88c8dc22089abbcdc1164e,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__UBA10353 marine group,0.891099241
b6102837507453802a41bfec0d325cc6,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium,0.896587002
25313b0347c2e0b41ea99d0bc57c2ec1,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Paracaedibacterales;D_4__Paracaedibacteraceae;D_5__uncultured,0.988667014
5d4cee813f74882a3151d7208898eedb,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sneathiellales;D_4__Sneathiellaceae;D_5__AT-s3-44,0.990987478
ade27f025087f55a051c2106fb24b811,D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II,0.999999967
754fa5978f848702db0986d44af6a4f6,D_0__Bacteria,0.999837224
da0743ad03d541244793655fd973d050,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313,0.984548522
b42c56906af1ddd7721c1c32675b73aa,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__MB11C04 marine group;D_6__uncultured marine microorganism,0.796215536
512342e21fcf6c2be69bb4eb1dcbd5b8,D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae,1
7fe3ef3730dce25ba70e66e8e68a46ae,D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria;D_3__Victivallales;D_4__PRD18C08;D_5__uncultured Lentisphaerae bacterium;D_6__uncultured Lentisphaerae bacterium,0.999544496
79e3ac10a2d72159ce7374eda836582d,D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II,1
6edb1a931cd5e74e4472b38402ff3516,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group,0.999999736
cd126314c238bd04465029ec68219845,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade),0.999820998
dd3125e97e4adf7da83b3e693f6af891,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__S25-593;D_5__marine metagenome;D_6__marine metagenome,0.99617281
69b27a5ad6dbceddce0618d6ff357d43,D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__JL-ETNP-F27,0.999999921
faf1d818197c97b000e6c5c0e0328208,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ia,0.783624397
0255fd094695dc2ee8b2570596bad87f,D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II,0.999999998
1d2e2f813f29eb5ed62410b3739aab68,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.86962962
2c6c89995ca41a64db81261d0f8f1a48,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__hydrothermal vent metagenome;D_6__hydrothermal vent metagenome,0.949957327
2793a5ad4581ecf686122a815c026b4a,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.905190663
28752ef2622337a7000cf7e218415ce0,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.925631717
a3afc59f5ebe1575a9ef15ed6684fd1b,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium,0.872784479
b73ca1373ab06d614822688d515f8812,D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;D_4__uncultured marine group II euryarchaeote HF500_47D04;D_5__uncultured marine group II euryarchaeote HF500_47D04;D_6__uncultured marine group II euryarchaeote HF500_47D04,0.726099003
a188e6c4c8d4f06d71c65c4dcb8266ca,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales,0.799723444
c8d1db5c5014a34b4ca4b2d7740ee944,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Nitrincolaceae;D_5__uncultured;D_6__metagenome,0.959927554
bbc257a8f98e8030aa154a19fadbe24e,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured marine bacterium,0.974912704
dbf1df6e55f4f62292c5764c0d22a848,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Nitrincolaceae;D_5__uncultured,0.99564127
e8f7b9ade2c2c1d2c2c95374354b3ab1,D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus,0.990438757
c7222236fdbc8e8502563c881965a26a,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Thalassobaculales;D_4__Nisaeaceae;D_5__OM75 clade;D_6__uncultured alpha proteobacterium,0.749205566
a59a3c27abd44e995846adb8a7ee5752,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II,0.773367374
b2671280cbb52c7fde3c47dd1b030d75,D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured planctomycete;D_4__uncultured planctomycete;D_5__uncultured planctomycete;D_6__uncultured planctomycete,0.901140085
8ea989e64ffc4088a2dc08788b8f0224,D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria;D_3__Victivallales;D_4__Arctic95B-14;D_5__uncultured bacterium AD106-G5;D_6__uncultured bacterium AD106-G5,0.999997756
acca74907a300419b8119edbf19a0351,D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.884916547
61f135d779a8603a9ab5aad09fae1997,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade),0.999989686
bc1df8ac0212b101ef0b6ad5e7227547,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria,0.930659349
29294d76ef7eaa2bf989c0e2e15f1431,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavicella,0.966868149
a432b8438e75e3df91bb5f1bec86a5be,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Nitrincolaceae;D_5__uncultured;D_6__metagenome,0.794746676
19640f3a6a38e18ac025488001daba05,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Sulfitobacter,0.766311902
1016bf6b3249f44d0e433cde8d215382,D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_5__Bilateria;D_6__Annelida;D_7__uncultured metazoan,0.855832029
41039202d90b700dfd5cf9b40dc6fd20,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured,0.962174163
2a50284c9165de5ef2c5813380418a98,D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.916189647
2be35a08901c62b3d5391c7dee65afaa,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Spongiibacteraceae;D_5__BD1-7 clade;D_6__uncultured gamma proteobacterium,0.940484836
47b4defab17cb810078ce0804b9d9892,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Pseudohongiellaceae;D_5__Pseudohongiella,0.999967737
d0293ddfa8ebfad7d5d0f9d666453b5f,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,0.991714004
f6a4bb5bc57299b4effce3c90f2e6dfc,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.829295695
2de4c4d21f34ef30deccd7956154f589,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__unidentified marine bacterioplankton;D_3__unidentified marine bacterioplankton;D_4__unidentified marine bacterioplankton;D_5__unidentified marine bacterioplankton;D_6__unidentified marine bacterioplankton,0.914886632
1dd834db331159e1e0002d6c2de04932,D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina,0.99588983
563d52820c2b0893bbd789a0fb5d170b,D_0__Bacteria,0.932803641
03ecf1a886e79eee27c9580ba6efa58e,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group,0.999974459
23f7a97919fa79e45631e7e0f77c7b85,D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina,0.999920306
3aea50e98de7d51e52fd8f2aff04bfd1,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Nitrincolaceae,0.700426635
f7ccf68dbb43e283f20f6d1147b00da7,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade),0.999993764
c64c2145e8e0f0014ed9f2127fd23b00,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Fluviicola,0.989838663
6070c87f0be9cd1cac8b6dc9996789c9,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Francisellales;D_4__Francisellaceae,0.98732118
1e0f2b1605dda25516a0ca3d597aaede,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__uncultured;D_5__uncultured bacterium HF0500_40D21;D_6__uncultured bacterium HF0500_40D21,0.956944965
baaadef2a90714525cf8430f7bc33b1d,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__uncultured,0.826735559
e8de81c686a74dde5ea9d8c3a130ef48,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__S25-593;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium,0.836621742
bba66c2f5d2cc0087d618672354db7ac,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__VHS-B3-70;D_5__uncultured delta proteobacterium;D_6__uncultured delta proteobacterium,0.956569437
e012373c8ff85a81fc3a09adb328a377,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__0319-6G20;D_5__uncultured organism;D_6__uncultured organism,0.710651564
6079e6028fdcd6b4abed6049c63f5c48,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__MB11C04 marine group,0.999999974
d28ec88dcb3c0b99296334e47bea2581,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured;D_4__uncultured marine microorganism;D_5__uncultured marine microorganism;D_6__uncultured marine microorganism,0.985998061
7e706297da5817ac7549dc69758ffef9,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group,0.998777978
9993ce9294df0fb6bff41792f1bd31f6,D_0__Bacteria;D_1__Proteobacteria,0.917518603
9eaf3126b1a59d53885da5e5b61ab98f,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter,0.99961224
2d5cd1b8982d2e3b1653947be5f18f98,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__Alteromonas macleodii;D_3__Alteromonas macleodii;D_4__Alteromonas macleodii;D_5__Alteromonas macleodii;D_6__Alteromonas macleodii,0.837799292
7437721f98e137cfb22a9560e3f62da5,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,0.986953376
cafccc1f1d03dc781852dc0fc5c10f98,D_0__Bacteria;D_1__Margulisbacteria,0.999996842
82eaa89e5ab2608d6ccff2f3b6711876,D_0__Bacteria;D_1__Margulisbacteria,0.999995181
bfa08abe618e6c6b3d20b3125cec7a6a,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Celerinatantimonadaceae;D_5__Celerinatantimonas,0.889665597
e7f006c7141cc52b6d0c88e743743bdb,D_0__Bacteria;D_1__Proteobacteria;D_2__Magnetococcia;D_3__Magnetococcales;D_4__Magnetococcaceae;D_5__Magnetococcus;D_6__uncultured bacterium,0.777397193
980f3e36fb147dd2c8113528728795ca,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B),0.946632337
c169f4edc749128cea56ef1bbd00b234,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured,0.998591801
9076a7f6a39bcd095205db9190dcda06,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19,0.88280086
30f5ab6040050bf49461b4cc3bc45f1b,D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.855436693
bc2dc845ce93d5c7f9011a4e758af038,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__unidentified marine bacterioplankton,0.999897057
27de1c981eb02c314a77983129fe4e9c,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavicella;D_6__uncultured bacterium,0.924759022
2f540cc561965367e3efa6e1e8f69be0,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter;D_6__uncultured delta proteobacterium Sva0447,0.788621259
43ee3491006688d6ae307366b41528a9,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__uncultured;D_6__uncultured gamma proteobacterium,0.995944377
b45a56a522d39d7f630fdfee08f024d6,D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured Fibrobacteres/Acidobacteria group bacterium;D_3__uncultured Fibrobacteres/Acidobacteria group bacterium;D_4__uncultured Fibrobacteres/Acidobacteria group bacterium;D_5__uncultured Fibrobacteres/Acidobacteria group bacterium;D_6__uncultured Fibrobacteres/Acidobacteria group bacterium,0.99992426
4bb4b1031dba3c5bc58a24dceb7ed28c,D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mycoplasmatales;D_4__Mycoplasmataceae;D_5__Mycoplasma,0.99735579
846848096fc1dc8d94f01139512f4baa,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Spongiibacteraceae;D_5__BD1-7 clade,0.973136875
1788236fa3890d2c51cf4e12dbd4dfca,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella,0.980788866
27646a74e4af8faf1550261f0931fbcd,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae,0.999999989
b816ff326a6726a6fac7b157f01cae09,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B),0.999998953
fb2d126b539b881f865cc7ca1ee6ca1f,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Colwelliaceae;D_5__Colwellia,0.949828135
509587a1ad35343efbddb8c581e60c77,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II,0.811550472
aa88447ab43bb4a21d0ba277b0ba99d4,D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_7__Scuticociliatia;D_8__uncultured;D_9__uncultured eukaryote,0.99632937
542b0921c5d79aae6e3c3f4596ab09c5,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__unidentified marine bacterioplankton,0.999995402
6553f99c0b1b23fedba89f6f37474648,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella,0.963947502
